Freq.	V(vout2)
4.62381021399219e+03	(1.77766434537635e+00dB,-1.85967032182484e+01°)
4.63446919736247e+03	(1.78624217628869e+00dB,-1.86602085400531e+01°)
4.64515275222708e+03	(1.79486211713550e+00dB,-1.87240408448203e+01°)
4.65586093522918e+03	(1.80352436647231e+00dB,-1.87882026457488e+01°)
4.66659380314247e+03	(1.81222912340189e+00dB,-1.88526964811080e+01°)
4.67735141287157e+03	(1.82097658756418e+00dB,-1.89175249145300e+01°)
4.68813382145224e+03	(1.82976695912601e+00dB,-1.89826905353049e+01°)
4.69894108605174e+03	(1.83860043877036e+00dB,-1.90481959586810e+01°)
4.70977326396911e+03	(1.84747722768528e+00dB,-1.91140438261676e+01°)
4.72063041263549e+03	(1.85639752755241e+00dB,-1.91802368058422e+01°)
4.73151258961438e+03	(1.86536154053500e+00dB,-1.92467775926615e+01°)
4.74241985260202e+03	(1.87436946926564e+00dB,-1.93136689087767e+01°)
4.75335225942763e+03	(1.88342151683344e+00dB,-1.93809135038516e+01°)
4.76430986805373e+03	(1.89251788677084e+00dB,-1.94485141553864e+01°)
4.77529273657648e+03	(1.90165878303996e+00dB,-1.95164736690443e+01°)
4.78630092322596e+03	(1.91084441001842e+00dB,-1.95847948789824e+01°)
4.79733448636646e+03	(1.92007497248475e+00dB,-1.96534806481875e+01°)
4.80839348449686e+03	(1.92935067560327e+00dB,-1.97225338688155e+01°)
4.81947797625084e+03	(1.93867172490853e+00dB,-1.97919574625349e+01°)
4.83058802039730e+03	(1.94803832628908e+00dB,-1.98617543808751e+01°)
4.84172367584056e+03	(1.95745068597089e+00dB,-1.99319276055792e+01°)
4.85288500162078e+03	(1.96690901050009e+00dB,-2.00024801489605e+01°)
4.86407205691418e+03	(1.97641350672529e+00dB,-2.00734150542640e+01°)
4.87528490103343e+03	(1.98596438177912e+00dB,-2.01447353960327e+01°)
4.88652359342790e+03	(1.99556184305938e+00dB,-2.02164442804778e+01°)
4.89778819368402e+03	(2.00520609820952e+00dB,-2.02885448458536e+01°)
4.90907876152559e+03	(2.01489735509846e+00dB,-2.03610402628380e+01°)
4.92039535681407e+03	(2.02463582179978e+00dB,-2.04339337349168e+01°)
4.93173803954892e+03	(2.03442170657037e+00dB,-2.05072284987726e+01°)
4.94310686986791e+03	(2.04425521782826e+00dB,-2.05809278246800e+01°)
4.95450190804746e+03	(2.05413656412988e+00dB,-2.06550350169039e+01°)
4.96592321450291e+03	(2.06406595414652e+00dB,-2.07295534141039e+01°)
4.97737084978891e+03	(2.07404359664020e+00dB,-2.08044863897434e+01°)
4.98884487459967e+03	(2.08406970043865e+00dB,-2.08798373525039e+01°)
5.00034534976933e+03	(2.09414447440968e+00dB,-2.09556097467039e+01°)
5.01187233627227e+03	(2.10426812743464e+00dB,-2.10318070527238e+01°)
5.02342589522342e+03	(2.11444086838122e+00dB,-2.11084327874351e+01°)
5.03500608787859e+03	(2.12466290607529e+00dB,-2.11854905046357e+01°)
5.04661297563483e+03	(2.13493444927204e+00dB,-2.12629837954901e+01°)
5.05824662003068e+03	(2.14525570662617e+00dB,-2.13409162889749e+01°)
5.06990708274658e+03	(2.15562688666122e+00dB,-2.14192916523303e+01°)
5.08159442560515e+03	(2.16604819773803e+00dB,-2.14981135915163e+01°)
5.09330871057149e+03	(2.17651984802226e+00dB,-2.15773858516749e+01°)
5.10504999975360e+03	(2.18704204545092e+00dB,-2.16571122175985e+01°)
5.11681835540261e+03	(2.19761499769803e+00dB,-2.17372965142018e+01°)
5.12861383991318e+03	(2.20823891213915e+00dB,-2.18179426070030e+01°)
5.14043651582379e+03	(2.21891399581499e+00dB,-2.18990544026067e+01°)
5.15228644581710e+03	(2.22964045539400e+00dB,-2.19806358491959e+01°)
5.16416369272024e+03	(2.24041849713368e+00dB,-2.20626909370281e+01°)
5.17606831950521e+03	(2.25124832684108e+00dB,-2.21452236989376e+01°)
5.18800038928914e+03	(2.26213014983202e+00dB,-2.22282382108441e+01°)
5.19995996533469e+03	(2.27306417088905e+00dB,-2.23117385922675e+01°)
5.21194711105033e+03	(2.28405059421848e+00dB,-2.23957290068473e+01°)
5.22396188999072e+03	(2.29508962340593e+00dB,-2.24802136628708e+01°)
5.23600436585702e+03	(2.30618146137091e+00dB,-2.25651968138044e+01°)
5.24807460249725e+03	(2.31732631031980e+00dB,-2.26506827588335e+01°)
5.26017266390658e+03	(2.32852437169785e+00dB,-2.27366758434074e+01°)
5.27229861422775e+03	(2.33977584613959e+00dB,-2.28231804597907e+01°)
5.28445251775132e+03	(2.35108093341801e+00dB,-2.29102010476213e+01°)
5.29663443891609e+03	(2.36243983239226e+00dB,-2.29977420944750e+01°)
5.30884444230940e+03	(2.37385274095392e+00dB,-2.30858081364352e+01°)
5.32108259266745e+03	(2.38531985597184e+00dB,-2.31744037586713e+01°)
5.33334895487572e+03	(2.39684137323540e+00dB,-2.32635335960209e+01°)
5.34564359396923e+03	(2.40841748739626e+00dB,-2.33532023335811e+01°)
5.35796657513292e+03	(2.42004839190846e+00dB,-2.34434147073045e+01°)
5.37031796370203e+03	(2.43173427896695e+00dB,-2.35341755046031e+01°)
5.38269782516239e+03	(2.44347533944447e+00dB,-2.36254895649574e+01°)
5.39510622515078e+03	(2.45527176282659e+00dB,-2.37173617805340e+01°)
5.40754322945531e+03	(2.46712373714515e+00dB,-2.38097970968079e+01°)
5.42000890401574e+03	(2.47903144890976e+00dB,-2.39028005131932e+01°)
5.43250331492383e+03	(2.49099508303762e+00dB,-2.39963770836795e+01°)
5.44502652842371e+03	(2.50301482278126e+00dB,-2.40905319174751e+01°)
5.45757861091221e+03	(2.51509084965449e+00dB,-2.41852701796578e+01°)
5.47015962893921e+03	(2.52722334335630e+00dB,-2.42805970918314e+01°)
5.48276964920803e+03	(2.53941248169282e+00dB,-2.43765179327896e+01°)
5.49540873857574e+03	(2.55165844049700e+00dB,-2.44730380391865e+01°)
5.50807696405353e+03	(2.56396139354639e+00dB,-2.45701628062141e+01°)
5.52077439280706e+03	(2.57632151247858e+00dB,-2.46678976882863e+01°)
5.53350109215686e+03	(2.58873896670450e+00dB,-2.47662481997297e+01°)
5.54625712957860e+03	(2.60121392331932e+00dB,-2.48652199154814e+01°)
5.55904257270352e+03	(2.61374654701113e+00dB,-2.49648184717934e+01°)
5.57185748931878e+03	(2.62633699996711e+00dB,-2.50650495669439e+01°)
5.58470194736779e+03	(2.63898544177730e+00dB,-2.51659189619550e+01°)
5.59757601495058e+03	(2.65169202933581e+00dB,-2.52674324813171e+01°)
5.61047976032419e+03	(2.66445691673950e+00dB,-2.53695960137208e+01°)
5.62341325190297e+03	(2.67728025518392e+00dB,-2.54724155127941e+01°)
5.63637655825902e+03	(2.69016219285664e+00dB,-2.55758969978469e+01°)
5.64936974812250e+03	(2.70310287482774e+00dB,-2.56800465546225e+01°)
5.66239289038201e+03	(2.71610244293751e+00dB,-2.57848703360541e+01°)
5.67544605408494e+03	(2.72916103568119e+00dB,-2.58903745630293e+01°)
5.68852930843789e+03	(2.74227878809076e+00dB,-2.59965655251601e+01°)
5.70164272280695e+03	(2.75545583161366e+00dB,-2.61034495815587e+01°)
5.71478636671814e+03	(2.76869229398842e+00dB,-2.62110331616210e+01°)
5.72796030985776e+03	(2.78198829911707e+00dB,-2.63193227658142e+01°)
5.74116462207274e+03	(2.79534396693423e+00dB,-2.64283249664721e+01°)
5.75439937337103e+03	(2.80875941327299e+00dB,-2.65380464085952e+01°)
5.76766463392197e+03	(2.82223474972721e+00dB,-2.66484938106564e+01°)
5.78096047405664e+03	(2.83577008351032e+00dB,-2.67596739654138e+01°)
5.79428696426827e+03	(2.84936551731065e+00dB,-2.68715937407268e+01°)
5.80764417521258e+03	(2.86302114914303e+00dB,-2.69842600803790e+01°)
5.82103217770817e+03	(2.87673707219647e+00dB,-2.70976800049062e+01°)
5.83445104273690e+03	(2.89051337467825e+00dB,-2.72118606124282e+01°)
5.84790084144426e+03	(2.90435013965386e+00dB,-2.73268090794869e+01°)
5.86138164513974e+03	(2.91824744488300e+00dB,-2.74425326618880e+01°)
5.87489352529722e+03	(2.93220536265150e+00dB,-2.75590386955470e+01°)
5.88843655355534e+03	(2.94622395959884e+00dB,-2.76763345973403e+01°)
5.90201080171789e+03	(2.96030329654157e+00dB,-2.77944278659591e+01°)
5.91561634175418e+03	(2.97444342829213e+00dB,-2.79133260827676e+01°)
5.92925324579944e+03	(2.98864440347331e+00dB,-2.80330369126644e+01°)
5.94292158615517e+03	(3.00290626432790e+00dB,-2.81535681049472e+01°)
5.95662143528954e+03	(3.01722904652387e+00dB,-2.82749274941795e+01°)
5.97035286583781e+03	(3.03161277895442e+00dB,-2.83971230010612e+01°)
5.98411595060263e+03	(3.04605748353333e+00dB,-2.85201626332997e+01°)
5.99791076255453e+03	(3.06056317498512e+00dB,-2.86440544864845e+01°)
6.01173737483221e+03	(3.07512986063008e+00dB,-2.87688067449611e+01°)
6.02559586074301e+03	(3.08975754016408e+00dB,-2.88944276827082e+01°)
6.03948629376323e+03	(3.10444620543285e+00dB,-2.90209256642138e+01°)
6.05340874753857e+03	(3.11919584020089e+00dB,-2.91483091453521e+01°)
6.06736329588448e+03	(3.13400641991462e+00dB,-2.92765866742598e+01°)
6.08135001278661e+03	(3.14887791145987e+00dB,-2.94057668922122e+01°)
6.09536897240112e+03	(3.16381027291334e+00dB,-2.95358585344974e+01°)
6.10942024905514e+03	(3.17880345328828e+00dB,-2.96668704312885e+01°)
6.12350391724716e+03	(3.19385739227378e+00dB,-2.97988115085140e+01°)
6.13762005164736e+03	(3.20897201996795e+00dB,-2.99316907887248e+01°)
6.15176872709810e+03	(3.22414725660462e+00dB,-3.00655173919574e+01°)
6.16595001861424e+03	(3.23938301227353e+00dB,-3.02003005365934e+01°)
6.18016400138357e+03	(3.25467918663378e+00dB,-3.03360495402134e+01°)
6.19441075076723e+03	(3.27003566862060e+00dB,-3.04727738204451e+01°)
6.20869034230005e+03	(3.28545233614500e+00dB,-3.06104828958063e+01°)
6.22300285169101e+03	(3.30092905578645e+00dB,-3.07491863865386e+01°)
6.23734835482360e+03	(3.31646568247818e+00dB,-3.08888940154349e+01°)
6.25172692775627e+03	(3.33206205918525e+00dB,-3.10296156086569e+01°)
6.26613864672276e+03	(3.34771801657492e+00dB,-3.11713610965433e+01°)
6.28058358813258e+03	(3.36343337267951e+00dB,-3.13141405144067e+01°)
6.29506182857138e+03	(3.37920793255117e+00dB,-3.14579640033203e+01°)
6.30957344480133e+03	(3.39504148790894e+00dB,-3.16028418108893e+01°)
6.32411851376159e+03	(3.41093381677744e+00dB,-3.17487842920114e+01°)
6.33869711256867e+03	(3.42688468311738e+00dB,-3.18958019096201e+01°)
6.35330931851683e+03	(3.44289383644757e+00dB,-3.20439052354132e+01°)
6.36795520907855e+03	(3.45896101145831e+00dB,-3.21931049505635e+01°)
6.38263486190488e+03	(3.47508592761603e+00dB,-3.23434118464115e+01°)
6.39734835482587e+03	(3.49126828875892e+00dB,-3.24948368251377e+01°)
6.41209576585100e+03	(3.50750778268364e+00dB,-3.26473909004136e+01°)
6.42687717316958e+03	(3.52380408072250e+00dB,-3.28010851980312e+01°)
6.44169265515116e+03	(3.54015683731150e+00dB,-3.29559309565070e+01°)
6.45654229034594e+03	(3.55656568954861e+00dB,-3.31119395276615e+01°)
6.47142615748521e+03	(3.57303025674241e+00dB,-3.32691223771700e+01°)
6.48634433548176e+03	(3.58955013995071e+00dB,-3.34274910850868e+01°)
6.50129690343028e+03	(3.60612492150923e+00dB,-3.35870573463368e+01°)
6.51628394060780e+03	(3.62275416455000e+00dB,-3.37478329711748e+01°)
6.53130552647410e+03	(3.63943741250936e+00dB,-3.39098298856123e+01°)
6.54636174067212e+03	(3.65617418862547e+00dB,-3.40730601318059e+01°)
6.56145266302842e+03	(3.67296399542502e+00dB,-3.42375358684087e+01°)
6.57657837355357e+03	(3.68980631419921e+00dB,-3.44032693708811e+01°)
6.59173895244258e+03	(3.70670060446858e+00dB,-3.45702730317594e+01°)
6.60693448007532e+03	(3.72364630343679e+00dB,-3.47385593608792e+01°)
6.62216503701698e+03	(3.74064282543307e+00dB,-3.49081409855518e+01°)
6.63743070401845e+03	(3.75768956134313e+00dB,-3.50790306506918e+01°)
6.65273156201677e+03	(3.77478587802855e+00dB,-3.52512412188918e+01°)
6.66806769213558e+03	(3.79193111773433e+00dB,-3.54247856704435e+01°)
6.68343917568550e+03	(3.80912459748480e+00dB,-3.55996771033007e+01°)
6.69884609416462e+03	(3.82636560846711e+00dB,-3.57759287329829e+01°)
6.71428852925887e+03	(3.84365341540305e+00dB,-3.59535538924161e+01°)
6.72976656284253e+03	(3.86098725590824e+00dB,-3.61325660317075e+01°)
6.74528027697857e+03	(3.87836633983921e+00dB,-3.63129787178511e+01°)
6.76082975391916e+03	(3.89578984862785e+00dB,-3.64948056343615e+01°)
6.77641507610609e+03	(3.91325693460337e+00dB,-3.66780605808334e+01°)
6.79203632617119e+03	(3.93076672030154e+00dB,-3.68627574724198e+01°)
6.80769358693675e+03	(3.94831829776129e+00dB,-3.70489103392309e+01°)
6.82338694141603e+03	(3.96591072780829e+00dB,-3.72365333256456e+01°)
6.83911647281363e+03	(3.98354303932590e+00dB,-3.74256406895334e+01°)
6.85488226452595e+03	(4.00121422851297e+00dB,-3.76162468013841e+01°)
6.87068440014165e+03	(4.01892325812884e+00dB,-3.78083661433387e+01°)
6.88652296344209e+03	(4.03666905672514e+00dB,-3.80020133081208e+01°)
6.90239803840175e+03	(4.05445051786483e+00dB,-3.81972029978601e+01°)
6.91830970918869e+03	(4.07226649932791e+00dB,-3.83939500228091e+01°)
6.93425806016502e+03	(4.09011582230445e+00dB,-3.85922692999423e+01°)
6.95024317588729e+03	(4.10799727057443e+00dB,-3.87921758514388e+01°)
6.96626514110701e+03	(4.12590958967473e+00dB,-3.89936848030412e+01°)
6.98232404077103e+03	(4.14385148605328e+00dB,-3.91968113822848e+01°)
6.99841996002205e+03	(4.16182162621038e+00dB,-3.94015709165953e+01°)
7.01455298419903e+03	(4.17981863582752e+00dB,-3.96079788312473e+01°)
7.03072319883765e+03	(4.19784109888344e+00dB,-3.98160506471788e+01°)
7.04693068967078e+03	(4.21588755675806e+00dB,-4.00258019786581e+01°)
7.06317554262893e+03	(4.23395650732398e+00dB,-4.02372485307959e+01°)
7.07945784384069e+03	(4.25204640402617e+00dB,-4.04504060968969e+01°)
7.09577767963319e+03	(4.27015565494982e+00dB,-4.06652905556473e+01°)
7.11213513653259e+03	(4.28828262187676e+00dB,-4.08819178681290e+01°)
7.12853030126450e+03	(4.30642561933052e+00dB,-4.11003040746585e+01°)
7.14496326075443e+03	(4.32458291361065e+00dB,-4.13204652914408e+01°)
7.16143410212832e+03	(4.34275272181647e+00dB,-4.15424177070349e+01°)
7.17794291271291e+03	(4.36093321086069e+00dB,-4.17661775786218e+01°)
7.19448978003629e+03	(4.37912249647333e+00dB,-4.19917612280719e+01°)
7.21107479182829e+03	(4.39731864219631e+00dB,-4.22191850378027e+01°)
7.22769803602099e+03	(4.41551965836949e+00dB,-4.24484654464204e+01°)
7.24435960074919e+03	(4.43372350110844e+00dB,-4.26796189441397e+01°)
7.26105957435083e+03	(4.45192807127453e+00dB,-4.29126620679751e+01°)
7.27779804536752e+03	(4.47013121343827e+00dB,-4.31476113966945e+01°)
7.29457510254497e+03	(4.48833071483635e+00dB,-4.33844835455317e+01°)
7.31139083483345e+03	(4.50652430432302e+00dB,-4.36232951606465e+01°)
7.32824533138832e+03	(4.52470965131706e+00dB,-4.38640629133288e+01°)
7.34513868157042e+03	(4.54288436474454e+00dB,-4.41068034939384e+01°)
7.36207097494663e+03	(4.56104599197902e+00dB,-4.43515336055711e+01°)
7.37904230129028e+03	(4.57919201777932e+00dB,-4.45982699574480e+01°)
7.39605275058165e+03	(4.59731986322679e+00dB,-4.48470292580161e+01°)
7.41310241300844e+03	(4.61542688466223e+00dB,-4.50978282077564e+01°)
7.43019137896628e+03	(4.63351037262461e+00dB,-4.53506834916905e+01°)
7.44731973905915e+03	(4.65156755079176e+00dB,-4.56056117715781e+01°)
7.46448758409993e+03	(4.66959557492532e+00dB,-4.58626296777993e+01°)
7.48169500511080e+03	(4.68759153182048e+00dB,-4.61217538009136e+01°)
7.49894209332382e+03	(4.70555243826265e+00dB,-4.63830006828886e+01°)
7.51622894018131e+03	(4.72347523999188e+00dB,-4.66463868079911e+01°)
7.53355563733643e+03	(4.74135681067734e+00dB,-4.69119285933347e+01°)
7.55092227665359e+03	(4.75919395090295e+00dB,-4.71796423790752e+01°)
7.56832895020899e+03	(4.77698338716613e+00dB,-4.74495444182488e+01°)
7.58577575029108e+03	(4.79472177089173e+00dB,-4.77216508662458e+01°)
7.60326276940106e+03	(4.81240567746259e+00dB,-4.79959777699136e+01°)
7.62079010025336e+03	(4.83003160526916e+00dB,-4.82725410562833e+01°)
7.63835783577615e+03	(4.84759597478007e+00dB,-4.85513565209125e+01°)
7.65596606911180e+03	(4.86509512763601e+00dB,-4.88324398158425e+01°)
7.67361489361743e+03	(4.88252532576885e+00dB,-4.91158064371598e+01°)
7.69130440286533e+03	(4.89988275054883e+00dB,-4.94014717121613e+01°)
7.70903469064353e+03	(4.91716350196194e+00dB,-4.96894507861162e+01°)
7.72680585095625e+03	(4.93436359782030e+00dB,-4.99797586086225e+01°)
7.74461797802442e+03	(4.95147897300799e+00dB,-5.02724099195526e+01°)
7.76247116628614e+03	(4.96850547876510e+00dB,-5.05674192345868e+01°)
7.78036551039727e+03	(4.98543888201313e+00dB,-5.08648008303316e+01°)
7.79830110523181e+03	(5.00227486472428e+00dB,-5.11645687290209e+01°)
7.81627804588252e+03	(5.01900902333794e+00dB,-5.14667366827986e+01°)
7.83429642766134e+03	(5.03563686822734e+00dB,-5.17713181575841e+01°)
7.85235634609993e+03	(5.05215382321972e+00dB,-5.20783263165175e+01°)
7.87045789695020e+03	(5.06855522517328e+00dB,-5.23877740029894e+01°)
7.88860117618475e+03	(5.08483632361417e+00dB,-5.26996737232541e+01°)
7.90678627999746e+03	(5.10099228043727e+00dB,-5.30140376286312e+01°)
7.92501330480392e+03	(5.11701816967390e+00dB,-5.33308774972988e+01°)
7.94328234724202e+03	(5.13290897733070e+00dB,-5.36502047156817e+01°)
7.96159350417239e+03	(5.14865960130277e+00dB,-5.39720302594425e+01°)
7.97994687267897e+03	(5.16426485136511e+00dB,-5.42963646740818e+01°)
7.99834255006948e+03	(5.17971944924639e+00dB,-5.46232180551546e+01°)
8.01678063387599e+03	(5.19501802878864e+00dB,-5.49526000281138e+01°)
8.03526122185537e+03	(5.21015513619684e+00dB,-5.52845197277909e+01°)
8.05378441198986e+03	(5.22512523038262e+00dB,-5.56189857775245e+01°)
8.07235030248757e+03	(5.23992268340594e+00dB,-5.59560062679529e+01°)
8.09095899178301e+03	(5.25454178101861e+00dB,-5.62955887354822e+01°)
8.10961057853759e+03	(5.26897672331421e+00dB,-5.66377401404491e+01°)
8.12830516164018e+03	(5.28322162548786e+00dB,-5.69824668449933e+01°)
8.14704284020758e+03	(5.29727051871064e+00dB,-5.73297745906625e+01°)
8.16582371358510e+03	(5.31111735112169e+00dB,-5.76796684757672e+01°)
8.18464788134707e+03	(5.32475598894322e+00dB,-5.80321529325110e+01°)
8.20351544329736e+03	(5.33818021772151e+00dB,-5.83872317039193e+01°)
8.22242649946988e+03	(5.35138374369797e+00dB,-5.87449078205932e+01°)
8.24138115012919e+03	(5.36436019531469e+00dB,-5.91051835773156e+01°)
8.26037949577095e+03	(5.37710312485734e+00dB,-5.94680605095418e+01°)
8.27942163712250e+03	(5.38960601023976e+00dB,-5.98335393698026e+01°)
8.29850767514339e+03	(5.40186225693368e+00dB,-6.02016201040569e+01°)
8.31763771102587e+03	(5.41386520004655e+00dB,-6.05723018280270e+01°)
8.33681184619550e+03	(5.42560810655140e+00dB,-6.09455828035545e+01°)
8.35603018231164e+03	(5.43708417767106e+00dB,-6.13214604150167e+01°)
8.37529282126798e+03	(5.44828655142032e+00dB,-6.16999311458428e+01°)
8.39459986519312e+03	(5.45920830530818e+00dB,-6.20809905551752e+01°)
8.41395141645110e+03	(5.46984245920268e+00dB,-6.24646332547186e+01°)
8.43334757764190e+03	(5.48018197836103e+00dB,-6.28508528858232e+01°)
8.45278845160204e+03	(5.49021977662580e+00dB,-6.32396420968538e+01°)
8.47227414140510e+03	(5.49994871979022e+00dB,-6.36309925208893e+01°)
8.49180475036227e+03	(5.50936162913229e+00dB,-6.40248947538096e+01°)
8.51138038202290e+03	(5.51845128512012e+00dB,-6.44213383328189e+01°)
8.53100114017503e+03	(5.52721043128783e+00dB,-6.48203117154628e+01°)
8.55066712884596e+03	(5.53563177828279e+00dB,-6.52218022591949e+01°)
8.57037845230282e+03	(5.54370800808406e+00dB,-6.56257962015484e+01°)
8.59013521505308e+03	(5.55143177839089e+00dB,-6.60322786409736e+01°)
8.60993752184513e+03	(5.55879572718045e+00dB,-6.64412335183998e+01°)
8.62978547766882e+03	(5.56579247743324e+00dB,-6.68526435995820e+01°)
8.64967918775605e+03	(5.57241464202391e+00dB,-6.72664904582931e+01°)
8.66961875758128e+03	(5.57865482877501e+00dB,-6.76827544604260e+01°)
8.68960429286213e+03	(5.58450564567040e+00dB,-6.81014147490630e+01°)
8.70963589955992e+03	(5.58995970622509e+00dB,-6.85224492305801e+01°)
